sep=,
File.......:  kcl_0.2mm_sweep - JAN;04.2023
System.....:  2 Electrodes
Potential..:  0.0015V; Ampl: 100mV
Current....:  20.527nA
Temperature:  0.1+-0.0C
Time.......:  13:06:19 - 13:17:26
Comment....:  KCL 0.2[mM]
              
              
              
(area/cm^2):  
               
Impedance samples
Lines:   223
Columns: 7
Number,Frequency/Hz,impedance,R/Ohm,impedance,I/Ohm,Significance,Time/s,Voltage/V,Current/A
1,1.0000e+01,7.1369e+04,-3.2091e+04,1.000,0.0,0.0015,4.329e-09
2,1.5849e+01,6.6841e+04,-2.3101e+04,1.000,7.9,0.0015,2.54e-09
3,2.2381e+01,6.4360e+04,-1.7996e+04,1.000,13.8,0.0015,-1.89e-08
4,2.9018e+01,6.2900e+04,-1.4892e+04,1.000,19.9,0.0015,2.615e-10
5,3.5701e+01,6.1997e+04,-1.2809e+04,1.000,26.1,0.0015,-1.242e-09
6,4.2454e+01,6.1345e+04,-1.1277e+04,1.000,31.9,0.0015,1.208e-09
7,4.9304e+01,6.0755e+04,-1.0192e+04,1.000,37.6,0.0015,-1.6e-08
8,5.6272e+01,6.0382e+04,-9.1544e+03,1.000,42.9,0.0015,-2.522e-09
9,6.3373e+01,6.0052e+04,-8.4299e+03,1.000,47.8,0.0015,-1.536e-08
10,7.1028e+01,5.9779e+04,-7.6930e+03,1.000,52.2,0.0015,-2.375e-10
11,7.9608e+01,5.9540e+04,-7.0507e+03,0.999,56.3,0.0015,-8.345e-10
12,8.9224e+01,5.9288e+04,-6.5723e+03,1.000,60.2,0.0015,-6.29e-09
13,1.0000e+02,5.9063e+04,-5.9187e+03,0.999,63.6,0.0015,-9.734e-09
14,1.1208e+02,5.8820e+04,-5.5136e+03,1.000,66.8,0.0015,-9.066e-09
15,1.2562e+02,5.8737e+04,-5.1243e+03,1.000,69.7,0.0015,-5.313e-09
16,1.4079e+02,5.8574e+04,-4.5677e+03,1.000,72.5,0.0015,3.319e-09
17,1.5780e+02,5.8451e+04,-4.2193e+03,1.000,75.2,0.0015,-3.83e-10
18,1.7686e+02,5.8255e+04,-3.8407e+03,0.999,77.8,0.0015,-6.077e-11
19,1.9823e+02,5.8038e+04,-3.6168e+03,1.000,80.3,0.0015,-2.451e-09
20,2.2217e+02,5.8105e+04,-3.3121e+03,1.000,82.5,0.0015,-3.307e-10
